本明日方舟博士表示弹幕氛围正常,2,,,,
本评论中规中矩，没有出现太大的问题，在弹幕中相对良好,2,,,,
本身视频内容就比较丰富，引起观众的共鸣和讨论，评论区也积极讨论,2,,,,
本身是对猫咪的视频，已有所夸奖，氛围非常好,2,,,,
本视频氛围很好，其中所刷的数字为各种CPU等物品的编号，不是与视频无关的弹幕，还可以适当的活跃气氛，带动观众的兴趣,2,,,,
本视频讲述的是猫咪会给人带来好运，这条弹幕是在求好运，没什么问题,2,,,,
本意是玩梗调侃，但言论却过于偏激,2,,,,
本意应该合适，但表述可能引起误会,2,,,,
比较好,2,,,,
比较普通,2,,,,
比较正常,2,,,,
比较正常，没有引战,2,,,,
比较正常友善的弹幕氛围,2,,,,
比较正能量,2,,,,
必须合适,2,,,,
毕竟已经脱离这个时期了…但是话是实话,2,,,,
边缘玩梗,2,,,,
变相的说up主的变身器逼真。符合视频氛围,2,,,,
变相讨论视频,2,,,,
便宜人名弹幕嗯造,2,,,,
标准发言,2,,,,
表达出了自己的合理反馈，正常,2,,,,
表达对up的喜爱没毛病,2,,,,
表达对up主积极正面的支持并结合自己的感受，氛围不错,3,,,,
表达对猫猫的喜爱，氛围很好,2,,,,
表达对奶奶的祝福,2,,,,
表达对去世者哀悼无不适内容,2,,,,
表达对逝者的美好祝愿，无违规,2,,,,
表达对文艺复兴的赞叹,2,,,,
表达对小朋友以及视频的喜爱,2,,,,
表达对英雄的缅怀之情,2,,,,
表达对影片的支持,2,,,,
表达个人观点，也没有违规，没什么合适不合适的,2,,,,
表达个人亲身经历,2,,,,
表达观点,2,,,,
表达观点正常,2,,,,
表达看法 合理,2,,,,
表达了大家对曾经的所做的不好的愧疚感,2,,,,
表达了对up的喜爱,2,,,,
表达了对奶奶的祝福，氛围很好,2,,,,
表达了对牺牲的男子的哀悼之情，表明所有人都很尊敬这位勇士,2,,,,
表达了对英雄的尊敬与缅怀,2,,,,
表达了对于尼古拉斯凯奇加盟漫威的期待，调侃了加菲的演技[doge],2,,,,
表达与视频相关的震惊,0,,,,
表达自己的情况,3,,,,
表达自己感同身受的笑，也有了很好的共情感,2,,,,
表明自己作者身份，正常,2,,,,
表情容易引起误导,2,,,,
表情有点不当，但并无恶意,2,,,,
表情有也些不当，内容一般，不是非常了解不下定论,2,,,,
表示震惊,2,,,,
表述事實,2,,,,
表现过于真实的感叹 弹幕和谐,2,,,,
别让我看这类视频行不行(ノ=Д=)ノ┻━┻,2,,,,
并不觉得是无意义刷屏，反而有些重复弹幕让我觉得很有爱。,2,,,,
并没有不当言论,2,,,,
并没有任何不妥,2,,,,
并没有什么不妥,2,,,,
并没有什么恶劣的现象,2,,,,
并未发现明显问题。,2,,,,
并未发现违规。,2,,,,
并无不妥，视频内容确实有阐述好运的内容，此视频下评论许愿也无可厚非，挺合适的。,2,,,,
并无不妥，也无违反规定。,2,,,,
并无恶意,2,,,,
并无侮辱和引战成分，属于正常玩梗,2,,,,
播放量不知道怎么回事，看下面人说是买的,2,,,,
播放量有问题，评论区没什么问题，普通,2,,,,
博主解释视频内容并不违法,2,,,,
博主在说在外面打拼的不容易，弹幕在说你为什么不回去，没有特别正向但是也不能说是特别负面,2,,,,
补充性评论，合适,2,,,,
补充性评论，无违规,2,,,,
不戳的氛围,2,,,,
不存在违规评论，正常发言,2,,,,
不错,2,,,,
不错 很欢乐,2,,,,
不错不错,2,,,,
不错的,2,,,,
不错的氛围,2,,,,
不错的搞笑视频,2,,,,
不错滴,2,,,,
不过是表达了自己的观点而已。,2,,,,
不好不坏,2,,,,
不觉得有什么不妥，调侃罢了,2,,,,
不明白这个梗不过个人认为是正常发言,2,,,,
不是很过分的梗,2,,,,
不是什么好梗，但也不在低俗之列，弹幕较为一般。,2,,,,
不是刷屏 这不是那个ohh的特效吗,2,,,,
不算恶意吧，算是一种合理的推测，但是肯定不是骂政府，而是骂这该死的疫情。,2,,,,
不算好，一般吧,2,,,,
不算刷屏，比火钳刘明好多了，个人觉得很不错,2,,,,
不太爱健身 但是氛围不错,2,,,,
不玩此游戏，从字面看为正常玩梗，未包含低俗内容,2,,,,
不违规,0,,,,
不知道曾几何时，b站特别也成了被举报的对象,2,,,,
部分用词有些粗鲁，但总体正常基本没有问题,2,,,,
部分与此条视频无关，但无伤大雅，应该是固定粉丝较多,2,,,,
部分与视频内容无关！但弹幕环境还算友好,2,,,,
部分正常，有一个容易引起歧义弹幕,2,,,,
参加葬礼这个评论有点过度玩梗的感觉，整体一般,2,,,,
曹操和这个视频中的一种带胡子的人物有什么关系我不懂，可能在其他地方有相似的曹操形象，不过我不知道,2,,,,
阐述个人观点，没太大问题,2,,,,
阐述事实,2,,,,
超级可爱！,2,,,,
车车，好快的车车,3,,,,
陈述实施，也没有什么过激发言,2,,,,
陈述事实，不违规,2,,,,
称赞视频内的小孩可爱，很正常的弹幕，无违规,2,,,,
尺度合理。,2,,,,
丑小伙是up主自己的梗，并不具有攻击性所以不存在违规,3,,,,
出发点还可以，但是评论区有些激动。,2,,,,
出现与视频内容不相关的游戏评论，有部分人在抬杠,2,,,,
出现在评论区不太合适，建议在合适片段的弹幕里，但是分享自己经历来说还是很合理的。,2,,,,
出于关心提出安全性问题,2,,,,
除了发老婆的都挺好的,2,,,,
除了昵称都挺正常的,2,,,,
除了骗赞的和喊老婆的都很好,2,,,,
除了星巴克灭门 没什么问题,-2,,,,
除了一楼评论有不当以外，其余评论正常,2,,,,
除星巴克灭门以为，都正常,-2,,,,
揣测评论，并不算合适，也不算违规，就一般不提倡。,2,,,,
纯属调侃，并无过度,2,,,,
纯调侃，无引战，很好的烘托了气氛，氛围良好,2,,,,
此处“没有技巧，全是力量”是B站弹幕惯用语言，个人判断此处如此发言，意在强调视频中黑色头套男子“核心力量”的强大，虽然这样的发言略有忽略他“技巧”的倾向，但整体来说，是表示和谐的称赞。而其他弹幕，大多也是在表达对黑色头套男子技巧和力量的赞叹。,3,,,,
此处评论“胖了一圈”整体属于对up主近况的正常陈述，与上一次相同主题的视频形成了对比，并无恶意评价up主长相的嫌疑，与视频内容相关，评论合适,2,,,,
此处我觉得是投票导致的，所以很正常,2,,,,
此弹幕属于对视频内容的纠正与科普，与视频内容相关，无引战成分，弹幕合适,2,,,,
此弹幕属于对视频内容的正常讨论，表达了自己的观点，与视频内容相关，无引战嫌疑，弹幕合适,2,,,,
此弹幕与视频的歌词结合会有低俗倾向，谐音是生殖器，不合适,2,,,,
此类视频是属于系列视频，有些评论是根据以前或者类似的视频而评论的，只是娱乐，加上doge符合b站文化，开玩笑，简单适当的评论,2,,,,
此评论对于视频内的人的行为存在一定侮辱，可能是梗但也要适度,2,,,,
此评论区中此时尚未出现违规言论，与视频风格相符，氛围良好。,2,,,,
此评论认为他是标题党实则不是，视频是传达出人与自然的和谐共生。,2,,,,
此评论无恶意，但无意义,2,,,,
此视频弹幕中尚未出现违规言论，与视频风格相符，氛围良好。,2,,,,
此视频看固定粉丝多，无问题。,2,,,,
此视频评论区没有明显的阵容/性别对立内人，讨论内容也较和谐，但评论回复中有部分内容明显与视频内容无关,2,,,,
此为游戏《明日方舟》的攻略向视频，底下大多数是讲自己抄攻略、讨论游戏方面的话语，亦或是玩梗，表达对up的夸赞。看了一下并无违规引战言论，氛围正常,2,,,,
从截图和视频内容看来，弹幕整体是正常回答视频内提出的问题，是符合视频内容的正常的互动。,2,,,,
猝不及防 是指对up恰饭的善意玩梗，没问题的,2,,,,
存在xxx就喜欢看你的无意义评论，判定普通,3,,,,
存在揣测行为，但不算恶意，合理评论,2,,,,
存在低俗言论，但集合视频来看属于正常现象，且并不会给人带来不适感dddd，给了好评,3,,,,
存在过激言论，但能真实表达其观点，属正常抒情,2,,,,
存在一定争议，但氛围还好,2,,,,
达瓦里氏，乌拉正常评论,3,,,,
打分弹幕正常,2,,,,
打击色情产业是好事，弹幕大部分在惋惜……,2,,,,
大部分表示对这次新版本的看法，少部分不太理解什么意思,2,,,,
大部分弹幕都是友善的表达自己的观点。,2,,,,
大部分弹幕都在玩梗,2,,,,
大部分弹幕还好，个人比较反感那种在恐怖氛围刷特殊比如小眼睛，影响观看,2,,,,
大部分弹幕均是结合视频内容玩梗，在合理的范围内 ，整体气氛活跃，无不良言论。,3,,,,
大部分弹幕均是正常调侃，在合理的范围内 ，整体气氛活跃，无不良言论。,2,,,,
大部分弹幕刷热气氛，少部分弹幕引战,2,,,,
大部分弹幕友好，有一个在刷“剑冢”,2,,,,
大部分弹幕友善,2,,,,
大部分弹幕在讲视频上头好看，没有违规弹幕，普通良好,2,,,,
大部分都是不错的,2,,,,
大部分都是鼓励up主，弹幕氛围很好,2,,,,
大部分都是调侃，但是还是有些别有用心的人在带节奏,2,,,,
大部分都为对up主的咱们，且无恶意弹幕,2,,,,
大部分都在正常发表评论，除了“全国人民一致认为人命比经济发展重要”那一陈楼氛围较差,3,,,,
大部分还好，但是个别发老婆的弹幕是真不好,2,,,,
大部分还是正常友好的,2,,,,
大部分可以，有一个楼中楼擦边低俗,2,,,,
大部分评论都是善意的提醒...,2,,,,
大部分评论都在讨论剧情，或是与up互动，氛围良好,3,,,,
大部分评论很友善，部分涉嫌引战,2,,,,
大部分评论是缅怀袁隆平院士的少部分是讨论新闻本身和科研内容。只有一条属于批评、臆断，回复中讨论也没有见到情绪化争执，总体上属于正常偏好范围,4,,,,
大部分评论正常,2,,,,
大部分评论正常，小部分出现擦边球评论,2,,,,
大部分评论正常，只有单独几个有点擦边，,2,,,,
大部分人都在合理的提建议，少部分人有ky现象,2,,,,
大部分是表达自己期待激动的心情,2,,,,
大部分是对up恋情的祝福,2,,,,
大部分是正常讨论，但混有阴阳怪气和不适合的玩笑。,2,,,,
大部分是尊敬，但长寿和钱关联显得有恶意并且还有刷名字的,2,,,,
大部分属于对视频内容的相关评论，偶尔掺杂不当玩梗,2,,,,
大部分算是正常言论，但其中“他是不是这样撕景甜衣服的”过于低俗,3,,,,
大部分玩梗吧,2,,,,
大部分为鼓励，氛围很好,2,,,,
大部分为评分,2,,,,
大部分无问题,2,,,,
大部分言论积极向上,2,,,,
大部分应该都是玩梗的,2,,,,
大部分正常,2,,,,
大部分正常，但是个别用词不妥,2,,,,
大部分正常，个别评论发言不太合适,2,,,,
大部分正常，有一两个人在开黄色玩笑，这个要因人而异，有人在意，有人不会，但总体正常,2,,,,
大部分正常，只有一条机器人广告,2,,,,
大部分正常讨论，有些评论玩梗玩过了,2,,,,
大都是夸赞up cos的漂亮的，挺好的,2,,,,
大都挺好，有个别，不是太适合,2,,,,
大多很正常，但有些擦边的评论不好判断,0,,,,
大多很正常，分享一些自己的想法和有关经历还是比较积极向上，有的涉及打擦边球行为不是很好,3,,,,
大多没问题，最后一个评论打广告,2,,,,
大多评论内容与视频内容相关,2,,,,
大多是对视频内容的合理讨论和自己的经验分享，很和谐,2,,,,
大多是夸赞弹幕 氛围友好，没有问题,2,,,,
大多数都是夸赞,2,,,,
大多数评论氛围好,2,,,,
大多数评论很好，也有一些追评在辩论。,2,,,,
大多数评论在结合视频内容正常讨论，氛围好,3,,,,
大多数为上头了和火钳刘明这种无意义弹幕，不算太好,2,,,,
大多讨论挺不错的,2,,,,
大多正常，但有部分擦边,0,,,,
大家的评论都非常真实。,2,,,,
大家都对 up主的视频有了感触并发表了，氛围很好。,3,,,,
大家都对up主制作的优秀的视频内容进行了赞扬，很合理。,3,,,,
大家都很暖心,2,,,,
大家都是积极发表自己的观点,2,,,,
大家都围绕着公司，工作展开讨论，符合视频内容，氛围好,2,,,,
大家都在对视频内容发表各自感想，未发现恶意、针对性言论,2,,,,
大家都在根据本视频积极发表自己的观点,2,,,,
大家都在合理友善的发表自己观点并对up表示祝福,2,,,,
大家都在品论这只小猫给自己带来的愉快心情呢，没有涉嫌语录,2,,,,
大家都在讨论视频相关的内容，没有出现违规现象。,2,,,,
大家都在问健身和视频相关,2,,,,
大家都在正常对视频内容进行讨论，没有问题,2,,,,
大家对up主恰饭的调侃，正常讨论,2,,,,
大家对本次疫情中美国存在的嫌疑，议论纷纷,2,,,,
大家评论都很友好,2,,,,
大家评论都很友好，都在认真提出问题，发表自己的意见观点，还有鼓励夸奖的，这种氛围很不错,2,,,,
大家玩梗的比较多，没有什么低俗评论，总的来说，氛围还可以，但是质量不是很高,2,,,,
大家围绕着up主推荐的食品展开的各种讨论，充满了有爱的的气氛,2,,,,
大家喜闻乐见 作者开心分享,2,,,,
大家正常对视频里所解说的康斯坦丁进行了讨论,2,,,,
大量刷人名不过还是有部分是正常玩梗,2,,,,
大体可以,2,,,,
大体来说不错，有人在科研方面有其他观点，这个可以接受，每个人想法不同，希望有专业的人可以和他理性探讨,2,,,,
大体正常，用户“Lan蓝枫”的发言有引战,2,,,,
大体正常无违规,2,,,,
带动了气氛,2,,,,
带书名号的玩梗。正常,2,,,,
单纯从评论区看没有问题,2,,,,
单看氛围是好的，但是配上视频就。。。懂得都懂,2,,,,
弹幕表达了对视频内容的讨论，与视频相关，无引战嫌疑，弹幕氛围良好,3,,,,
弹幕表达了对视频内容的赞美，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕表达自己有相同的经历,2,,,,
弹幕并不算违规，氛围还好,2,,,,
弹幕词汇有些存在引战嫌疑，但总体来说并无侮辱成分,2,,,,
弹幕大多正面赞美up主，无违规内容,2,,,,
弹幕的氛围还是可以的，很多人在讲被刀了。我不是很迷漫威，所以平时不咋看此类视频,2,,,,
弹幕都符合视频内容,2,,,,
弹幕都很友好,2,,,,
弹幕都没毛病,2,,,,
弹幕都是比较正常的发表自我感想，不存在好或者差的判断,2,,,,
弹幕都是称赞,2,,,,
弹幕都是和谐有趣的互动与讨论，氛围不错。,2,,,,
弹幕都是适当玩梗，整体氛围不错,2,,,,
弹幕都是与视频内容相关的，并且没有问题,2,,,,
弹幕都是在bgm和景色的赞美和欣赏。,2,,,,
弹幕都是赞扬视频中的善良行为，弹幕氛围无疑很好,2,,,,
弹幕都是正常讨论，视频中出现的道具画是《凡人修仙传》，弹幕提及的“大喜大悲韩天师”和“厉飞雨”都出自其中，不算无关弹幕，总的来说氛围良好,3,,,,
弹幕都是祝福这位老奶奶的，没有违规,2,,,,
弹幕都挺健康的,2,,,,
弹幕都挺可爱，氛围好,2,,,,
弹幕都挺正常的。,2,,,,
弹幕都在传达正能量并表示对up主的支持，没有恶意揣测、人身攻击或表达负面情绪和错误的价值观，没有影响视频表达含义也没有影响观看体验,2,,,,
弹幕都在积极讨论本次游戏更新内容 弹幕氛围好,2,,,,
弹幕都在讨论和视频相关的内容，氛围不错,2,,,,
弹幕都在讨论与视频无关的内容,2,,,,
弹幕对视频从多角度进行合理讨论 氛围蛮融洽的,2,,,,
弹幕多数是发表自己的感想，无违规，符合视频相关内容讨论。,2,,,,
弹幕多数为对该人物颜值的夸赞,2,,,,
弹幕多为表达对视频中熊的行为的喜爱,2,,,,
弹幕多为调侃视频内容，比如“起车保帅”就是借象棋术语，来调侃视频内容，氛围轻松愉悦，所以评为号,2,,,,
弹幕多为正常发言和讨论，无违规行为，氛围良好。,3,,,,
弹幕多为正常发言和玩梗，无违规行为，氛围良好。,2,,,,
弹幕分享了真实感受，对视频内容做了延伸,2,,,,
弹幕分享自己对于此类事件的看法以及经历，无不妥,2,,,,
弹幕氛围比较好，玩梗讨论比较多，也有善意提醒,2,,,,
弹幕氛围不错,2,,,,
弹幕氛围都很严肃且敬重。愿平安。,2,,,,
弹幕氛围非常好,2,,,,
弹幕氛围符合规范，未发现不宜内容～,2,,,,
弹幕氛围还可以，但有一条弹幕并没有，有关视频内容。不知什么意思,3,,,,
弹幕氛围还是很不错 有很多夸赞,2,,,,
弹幕氛围好,2,,,,
弹幕氛围好，内容丰富,2,,,,
弹幕氛围合理,2,,,,
弹幕氛围和谐,2,,,,
弹幕氛围和谐，都在正常互动与积极参与，没有出现不良及违规弹幕，总体来说没有太大问题,2,,,,
弹幕氛围和谐，没有引战之类的弹幕,2,,,,
弹幕氛围和谐，调侃得当，无不良现象,2,,,,
弹幕氛围和谐，无违规,2,,,,
弹幕氛围和谐，无违规现象,2,,,,
弹幕氛围和谐友好，都在正常互动与交流以及玩梗，没有出现不良及违规内容，总体来说没有太大问题,2,,,,
弹幕氛围很棒,2,,,,
弹幕氛围很不错，但有些擦边,2,,,,
弹幕氛围很符合视频中的氛围，并无较大差异,2,,,,
弹幕氛围很好,2,,,,
弹幕氛围很好，大家都在正常讨论,2,,,,
弹幕氛围很好，都在讨论视频内容,2,,,,
弹幕氛围很好，刚好前一段时间看过这个视频,2,,,,
弹幕氛围很好，无违规,2,,,,
弹幕氛围很好，正常讨论,2,,,,
弹幕氛围很好啊，（视频内容太真实了吧！）,2,,,,
弹幕氛围很欢快，合理调侃,2,,,,
弹幕氛围活跃,2,,,,
弹幕氛围活跃，表达逝者安息,2,,,,
弹幕氛围活跃，玩梗合理，我认为氛围很好,2,,,,
弹幕氛围活跃和谐,2,,,,
弹幕氛围活跃和谐，正常玩梗,2,,,,
弹幕氛围积极，好多都是在鼓励up主，比较正能量,3,,,,
弹幕氛围较好,2,,,,
弹幕氛围较好，符合社区规范。,2,,,,
弹幕氛围较好，欢快的内容贴合视频，增添观看趣味,2,,,,
弹幕氛围较好，体现出了大家的包容和理解,2,,,,
弹幕氛围可以,2,,,,
弹幕氛围良好 +1,2,,,,
弹幕氛围良好 合理讨论分享 切合视频内容,2,,,,
弹幕氛围良好 合理讨论视频相关内容,2,,,,
弹幕氛围良好 积极正面,2,,,,
弹幕氛围良好，多数都是发表自己的感想,2,,,,
弹幕氛围良好，观众代入感很强,2,,,,
弹幕氛围良好，很幽默很好玩，和视频内容贴切,2,,,,
弹幕氛围良好，没有问题。,2,,,,
弹幕氛围良好，讨论内容与视频内容相关，没有不妥,2,,,,
弹幕氛围良好，无明显问题,2,,,,
弹幕氛围良好，无违规现象,2,,,,
弹幕氛围良好，无问题,2,,,,
弹幕氛围良好，无异常弹幕，无违规评论，评论区环境正常，建议多多保持,0,,,,
弹幕氛围良好适度玩梗,0,,,,
弹幕氛围奈斯，与视频相关,2,,,,
弹幕氛围内容很好,2,,,,
弹幕氛围轻松，无违规,2,,,,
弹幕氛围轻松和谐， 无违规内容,2,,,,
弹幕氛围轻松和谐，没有违规发言，正常,2,,,,
弹幕氛围轻松和谐，无违规。,2,,,,
弹幕氛围轻松和谐，无违规弹幕,2,,,,
弹幕氛围轻松和谐，无违规内容。,2,,,,
弹幕氛围属于正常讨论区间,2,,,,
弹幕氛围挺不错,2,,,,
弹幕氛围友善,2,,,,
弹幕氛围有趣,2,,,,
弹幕氛围正常,2,,,,
弹幕氛围正常，合理发言讨论,2,,,,
弹幕氛围正常，没有违规言论,2,,,,
弹幕氛围正常，适度吐槽，没有问题,2,,,,
弹幕氛围正常，无过激现象,2,,,,
弹幕氛围正常，无过激语言,2,,,,
弹幕氛围正常，无明显违规,2,,,,
弹幕氛围正常，与视频相关,2,,,,
弹幕氛围正常和谐，无违规,2,,,,
弹幕氛围正常积极,2,,,,
弹幕氛围正常良好，多数在调侃视频内容，无违规,2,,,,
弹幕氛围正常投票,2,,,,
弹幕氛围总体来说没有问题,2,,,,
弹幕风趣幽默 合理 没有违规之处,2,,,,
弹幕符合大家一致观点，并无不妥,2,,,,
弹幕符合视频内容,2,,,,
弹幕符合视频内容进行吐槽,2,,,,
弹幕符合视频内容讨论...顺便提醒下部分风纪委员...这里不是让你看视频发评论的...,6,,,,
弹幕鼓励up主，符合社区规范,2,,,,
弹幕过于刷屏且无意义,3,,,,
弹幕还可以,2,,,,
弹幕还算正常,2,,,,
弹幕合理,2,,,,
弹幕合理，无任何问题,2,,,,
弹幕合理符合视频内容,2,,,,
弹幕合理玩梗，符合视频内容,2,,,,
弹幕合适,2,,,,
弹幕和视频情节相呼应，增强了互动性和趣味性,2,,,,
弹幕和谐,2,,,,
弹幕很不错,2,,,,
弹幕很多 氛围很好,2,,,,
弹幕很好，很有代入感，都是正能量的，没引战,2,,,,
弹幕很和谐，无侮辱等词语,2,,,,
弹幕很温馨。适度缅怀和感慨,2,,,,
弹幕很有意思，氛围欢乐和谐。,2,,,,
弹幕很真实有意思,2,,,,
弹幕很正常,2,,,,
弹幕互动,2,,,,
弹幕互动非常多，弹幕氛围非常好,2,,,,
弹幕互动很积极，还热心分享了自己的故事，挺好的,2,,,,
弹幕互动很积极，语气也很好,2,,,,
弹幕环境整体较好，无人起争执，有互相讨论的气氛,2,,,,
弹幕活跃氛围和谐,2,,,,
弹幕基本都是表达关切,2,,,,
弹幕基本均为符合视频内容的正常发言和讨论，无违规行为，氛围良好。,2,,,,
弹幕基本均为正常发言和评论，无违规行为，氛围良好。,2,,,,
弹幕基本正常。,2,,,,
弹幕几乎都是同意up的说法，确实是活得挺吓人,2,,,,
弹幕截图为第10秒，视频中说到“几乎必然”这个矛盾的用词所以被弹幕拎出来，视频讲述超出人的认知，所以引起一些疑问。不是优秀的氛围但也不算差，所以我选普通,2,,,,
弹幕纠正错误 没毛病,2,,,,
弹幕均为对up主相貌的赞美，无不合理，争议性弹幕,2,,,,
弹幕均为以人们健身打卡的天数，不存在违规行为,2,,,,
弹幕均为正常发言和玩梗，无违规行为，氛围良好。,3,,,,
弹幕均正常。,2,,,,
弹幕类型主要以BGM介绍以及对UP主本身的颜值赞美和追求为主。,2,,,,
弹幕里的氛围很好呀，大家都在认真的玩梗,2,,,,
弹幕里都是对视频内容的响应，没有不合适的弹幕，就是相同的弹幕有好几个，有点刷屏了,2,,,,
弹幕里玩梗气氛很好,2,,,,
弹幕没什么问题但视频有点问题。,2,,,,
弹幕没问题,2,,,,
弹幕没问题，视频有问题，不应随意投喂动物。,0,,,,
弹幕没有什么不良影响,2,,,,
弹幕没有什么问题，但视频内容存在问题。公共场所撕衣服虽然可以表达出内心的激动，但个人认为属于不雅行为。不应倡导对比。,2,,,,
弹幕没有引战内涵，属于正常感慨,2,,,,
弹幕内容不问题，主要是刷屏,2,,,,
弹幕内容都是美好的祝福，氛围很好,2,,,,
弹幕内容和谐,2,,,,
弹幕内容和谐，未发现违规言论,2,,,,
弹幕内容积极乐观,2,,,,
弹幕内容没问题，但是同时刷出了好多一模一样的弹幕,2,,,,
弹幕内容偏向一定量的剧情梗不影响观看体验,2,,,,
弹幕内容是对话题内容的正常讨论,2,,,,
弹幕内容围绕视频内容展开，氛围较好,2,,,,
弹幕内容与视频基本相关，且无恶意,2,,,,
弹幕内容正常，氛围比较好,2,,,,
弹幕内容正常，气氛良好,2,,,,
弹幕内容正常，与视频相关,2,,,,
弹幕能对视频进行适当调侃，风趣幽默,2,,,,
弹幕偏长且没有标点符号阅读有点困难，所以我认为一般,0,,,,
弹幕期回忆满满，友爱和谐。,2,,,,
弹幕气氛不错,2,,,,
弹幕气氛好,2,,,,
弹幕气氛好。,2,,,,
弹幕气氛正常,2,,,,
弹幕热心纠错 但有些影响观感,2,,,,
弹幕少，无不良弹幕！,2,,,,
弹幕是对博主穿搭的评论、讨论，内容针对性强，对观众有借鉴意义,2,,,,
弹幕是对视频内容的讨论和补充，并无不适,2,,,,
弹幕是对于up健身的称赞～,2,,,,
弹幕适合,2,,,,
弹幕属于对视频人物的赞美与夸奖，与视频内容相关，无引战嫌疑，弹幕氛围良好,3,,,,
弹幕属于围绕视频内容正常发言，无违规行为，氛围良好。,2,,,,
弹幕属于正常玩梗和发表自己的评论无违规行为,2,,,,
弹幕数量目前较少，单质量很好,2,,,,
弹幕虽好，视频一般,2,,,,
弹幕太少,2,,,,
弹幕太少了,2,,,,
弹幕讨论的很认真,2,,,,
弹幕讨论与视频相关 言论自由,2,,,,
弹幕调侃恰当，有共情感,2,,,,
弹幕挺好的有趣,2,,,,
弹幕挺好玩的,2,,,,
弹幕挺可爱的,2,,,,
弹幕挺正常的,2,,,,
弹幕吐槽的比较多，符合视频氛围,2,,,,
弹幕围绕视频合理讨论，无不良现象,2,,,,
弹幕无不当言论,2,,,,
弹幕无恶意刷屏倾向，没有问题,2,,,,
弹幕无异常,2,,,,
弹幕应该说的是那只小鼠吧，合理弹幕没问题。,2,,,,
弹幕友善无问题,2,,,,
弹幕在合理的角度开玩笑,2,,,,
弹幕在讨论视频内容没问题 部分弹幕有不文明用语,2,,,,
弹幕在调侃视频里的女生肌肉强悍，没问题,3,,,,
弹幕展现了大家对这一幕的共情和人性中的美好,2,,,,
弹幕真的多，眼睛都看不过来，整体氛围不错,2,,,,
弹幕整体表达了对视频人物的喜爱，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕整体表达了对视频中熊的喜爱，属于对视频内容的正常讨论，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕整体还算不错,2,,,,
弹幕整体是对up主的催更，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕整体属于对视频的正常调侃，兼有适当的玩梗，诙谐幽默，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕整体属于对视频内容的正常讨论，表达了对视频内容的喜爱与对up主的赞美，在这里并不属于刷屏行为，与视频内容相关，无引战嫌疑，弹幕氛围良好,4,,,,
弹幕整体属于对视频内容的正常讨论，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕整体属于对视频内容的正常讨论与调侃，与视频内容相关，无引战嫌疑，弹幕氛围良好,2,,,,
弹幕整体在讨论视频相关内容，无引战和恶意弹幕，氛围良好,2,,,,
弹幕整体在正常可接受的范围内表达观点,2,,,,
弹幕正常,2,,,,
弹幕正常 无不适,2,,,,
弹幕正常，但是去动物园观看动物的时候，不要投喂食物哦~,2,,,,
弹幕正常，非常合适。,2,,,,
弹幕正常，关注点不错,2,,,,
弹幕正常，积极乐观,2,,,,
弹幕正常，基本上都与视频美容有关,2,,,,
弹幕正常，其他发数字来源投票。,2,,,,
弹幕正常，视频不行,3,,,,
弹幕正常，视频不太正常=皿=,2,,,,
弹幕正常，栓Q，我也爱了,2,,,,
弹幕正常，玩梗适度,2,,,,
弹幕正常表达观点和抒发感情，弹幕内容主要为对熊的夸赞，氛围良好，无不良发言，没有问题。,2,,,,
弹幕正常氛围,2,,,,
弹幕正常讨论，没有问题。,2,,,,
弹幕正常无问题。,2,,,,
弹幕正能量,2,,,,
弹幕中出现部分无关信息，且当中的“你怎么知道这个孙策不是铁根的（doge”是调侃，但是在相关性不太强的地方刷其他UP主的名称似乎不太好。我个人认为氛围较为普通。,3,,,,
弹幕中有出现过长的内容，尽量不要有，会影响观感。其余一些提出“回家”的弹幕，在up讲述自己的经历时进行反驳可能会引起up的负面情绪，在自己未有经历时不要做评判。“年轻貌美”这条弹幕应该是在说up，但与内容无关。我暂且没有在这几个弹幕中发现正面或积极的回应，希望在不打击的情况下，善意地探讨、鼓励。,2,,,,
弹幕总体氛围良好,2,,,,
弹幕总体是对UP的夸奖,2,,,,
当助力每一个新人up主,2,,,,
刀塔是一款推塔游戏，符合视频一心推塔，不拿人头，当然刀塔也得拿人头，只不过和联盟比重心更倾向推塔，判定合适,4,,,,
倒数第1楼中楼语言过激，其他都还可以，围绕剧情展开，也表达了看法和对人物的死去的遗憾,2,,,,
倒数第二条吵架已和解 总体和平相处友善讨论,2,,,,
悼念袁隆平院士的评论，表达对袁老的哀思，评论区氛围没有问题，都很正能量。,2,,,,
低创视频极高播放量 有买播放量嫌疑 评论区属于正常讨论,2,,,,
迪卢克待机动作是一只鹰，打的boss是蛇形，没有问题,3,,,,
第一、三条评论比较正常地讨论视频里的游戏及其情节；第二条评论也比较正常，但第二条评论下的回复在没有确凿的证据下随意评论说播放量是买来的，我觉得这对up主多多少少造成了一定的影响。综上所述，我认为该视频下的评论区氛围“普通”。,2,,,,
点出剪辑与原视频素材的差别，一般,2,,,,
点题 玩梗 双关！,2,,,,
